"player_id","player","team_id","gp","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","tov","pts","eff","season_end","table_name","season_type","player_season","nba_stats_url","nba_player_imageURL","nba_team_imageURL","nba_jsonURL"
77094,"Tom Ingelsby","ATL",48,8.3,1,2.7,0.382,NA,NA,NA,0.6,0.8,0.784,0.2,0.7,0.9,0.8,0.4,0.08,NA,2.7,3,1974,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77094","http://stats.nba.com/media/players/230x185/77094.png","http://stats.nba.com/media/img/teams/logos/ATL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1973-74&SeasonType=Regular+Season&StatCategory=PTS"
77240,"Ben Kelso","DET",46,6.5,0.8,2.1,0.365,NA,NA,NA,0.3,0.5,0.682,0.3,0.3,0.7,0.4,0.26,0.02,NA,1.8,1.7,1974,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77240","http://stats.nba.com/media/players/230x185/77240.png","http://stats.nba.com/media/img/teams/logos/DET_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1973-74&SeasonType=Regular+Season&StatCategory=PTS"
76598,"John Drew","ATL",78,29.3,6.8,15.8,0.428,NA,NA,NA,5,7,0.713,4.6,6.1,10.7,1.8,1.53,0.5,NA,18.5,22,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76598","http://stats.nba.com/media/players/230x185/76598.png","http://stats.nba.com/media/img/teams/logos/ATL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76392,"Jim Chones","CLE",72,33.7,6.2,12.7,0.487,NA,NA,NA,2.1,3.1,0.679,2.2,7.2,9.4,1.8,0.68,1.67,NA,14.5,20.6,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76392","http://stats.nba.com/media/players/230x185/76392.png","http://stats.nba.com/media/img/teams/logos/CLE_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78532,"Jamaal Wilkes","GOS",82,30.7,6.1,13.8,0.442,NA,NA,NA,2,2.7,0.734,2.5,5.7,8.2,2.2,1.3,0.27,NA,14.2,17.8,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78532","http://stats.nba.com/media/players/230x185/78532.png","http://stats.nba.com/media/img/teams/logos/GOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78450,"Bill Walton","POR",35,32.9,5.1,9.9,0.513,NA,NA,NA,2.7,3.9,0.686,2.6,10,12.6,4.8,0.83,2.69,NA,12.8,27.7,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78450","http://stats.nba.com/media/players/230x185/78450.png","http://stats.nba.com/media/img/teams/logos/POR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78600,"Brian Winters","LAL",68,22.3,5.3,11.9,0.443,NA,NA,NA,1.1,1.4,0.826,0.6,1.5,2,2.9,1.09,0.26,NA,11.7,11.1,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78600","http://stats.nba.com/media/players/230x185/78600.png","http://stats.nba.com/media/img/teams/logos/LAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77115,"Aaron James","NOJ",76,22.8,4.9,10.2,0.477,NA,NA,NA,1.9,2.5,0.778,1.8,3,4.8,0.9,0.54,0.2,NA,11.7,12.2,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77115","http://stats.nba.com/media/players/230x185/77115.png","http://stats.nba.com/media/img/teams/logos/NOJ_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78217,"Mike Sojourner","ATL",73,29.2,5.2,10.6,0.488,NA,NA,NA,1.3,2,0.651,2.7,6.1,8.8,1.3,0.48,0.78,NA,11.7,16.8,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78217","http://stats.nba.com/media/players/230x185/78217.png","http://stats.nba.com/media/img/teams/logos/ATL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76860,"Leonard Gray","SEA",75,30.4,5,10.3,0.489,NA,NA,NA,1.4,1.9,0.722,1.8,4.6,6.4,2.2,0.84,0.32,NA,11.5,15.4,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76860","http://stats.nba.com/media/players/230x185/76860.png","http://stats.nba.com/media/img/teams/logos/SEA_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76996,"Tom Henderson","ATL",79,27,4.6,11.3,0.411,NA,NA,NA,2.1,3.1,0.697,0.6,2,2.7,4,1.33,0.09,NA,11.4,11.9,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76996","http://stats.nba.com/media/players/230x185/76996.png","http://stats.nba.com/media/img/teams/logos/ATL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78482,"Scott Wedman","KCK",80,31.9,4.7,10.1,0.465,NA,NA,NA,1.7,2.1,0.818,2.5,3.6,6.1,1.6,1.01,0.34,NA,11.1,14.4,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78482","http://stats.nba.com/media/players/230x185/78482.png","http://stats.nba.com/media/img/teams/logos/KCK_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78327,"George Thompson","MIL",73,27.2,4.2,9.5,0.443,NA,NA,NA,2.3,2.9,0.785,0.7,1.8,2.5,3.1,0.9,0.08,NA,10.7,11.3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78327","http://stats.nba.com/media/players/230x185/78327.png","http://stats.nba.com/media/img/teams/logos/MIL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76305,"Tom Burleson","SEA",82,23,3.9,9.4,0.417,NA,NA,NA,2.2,3.2,0.687,1.9,5.1,7,1.4,0.78,1.87,NA,10.1,14.6,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76305","http://stats.nba.com/media/players/230x185/76305.png","http://stats.nba.com/media/img/teams/logos/SEA_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76263,"Gary Brokaw","MIL",73,22.5,3.2,7,0.455,NA,NA,NA,1.7,2.5,0.685,0.5,1.5,2,3,0.42,0.25,NA,8.1,9.2,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76263","http://stats.nba.com/media/players/230x185/76263.png","http://stats.nba.com/media/img/teams/logos/MIL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78199,"Phil Smith","GOS",74,14.3,3,6.3,0.476,NA,NA,NA,1.7,2.1,0.804,0.7,1.2,1.9,1.8,0.84,0,NA,7.7,8.5,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78199","http://stats.nba.com/media/players/230x185/78199.png","http://stats.nba.com/media/img/teams/logos/GOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77186,"Jimmy Jones","WAS",73,19.5,2.8,5.5,0.518,NA,NA,NA,1.4,1.9,0.725,0.5,1.4,1.9,2.2,1.04,0.14,NA,7.1,9.2,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77186","http://stats.nba.com/media/players/230x185/77186.png","http://stats.nba.com/media/img/teams/logos/WAS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78047,"Campy Russell","CLE",68,11.1,2.2,5.4,0.411,NA,NA,NA,1.8,2.4,0.752,0.6,1.6,2.2,0.7,0.31,0.04,NA,6.2,5.7,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78047","http://stats.nba.com/media/players/230x185/78047.png","http://stats.nba.com/media/img/teams/logos/CLE_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78065,"Fred Saunders","PHX",69,15.3,2.6,5.9,0.433,NA,NA,NA,1,1.4,0.695,1.2,2.5,3.7,1.2,0.59,0.22,NA,6.1,7.9,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78065","http://stats.nba.com/media/players/230x185/78065.png","http://stats.nba.com/media/img/teams/logos/PHX_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76971,"Steve Hawes","HOU",55,16.3,2.5,5.1,0.502,NA,NA,NA,0.8,1,0.818,1.5,3.5,5,1.6,0.65,0.65,NA,5.9,11.1,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76971","http://stats.nba.com/media/players/230x185/76971.png","http://stats.nba.com/media/img/teams/logos/HOU_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77993,"Truck Robinson","WAS",76,13.1,2.5,5.2,0.486,NA,NA,NA,0.8,1.5,0.522,1.2,2.7,4,0.5,0.47,0.42,NA,5.8,7.8,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77993","http://stats.nba.com/media/players/230x185/77993.png","http://stats.nba.com/media/img/teams/logos/WAS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78585,"Bobby Wilson","CHI",48,8.9,2.4,4.7,0.511,NA,NA,NA,1,1.2,0.793,0.4,0.7,1.1,0.8,0.46,0.02,NA,5.8,5.5,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78585","http://stats.nba.com/media/players/230x185/78585.png","http://stats.nba.com/media/img/teams/logos/CHI_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76559,"Rod Derline","SEA",58,11.5,2.4,5.7,0.428,NA,NA,NA,0.7,1,0.768,0.2,0.8,1,0.8,0.4,0.07,NA,5.6,4.4,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76559","http://stats.nba.com/media/players/230x185/76559.png","http://stats.nba.com/media/img/teams/logos/SEA_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77944,"Kevin Restani","MIL",76,23.1,2.5,5.6,0.44,NA,NA,NA,0.5,0.6,0.714,1.7,3.6,5.3,1.6,0.47,0.25,NA,5.4,9.7,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77944","http://stats.nba.com/media/players/230x185/77944.png","http://stats.nba.com/media/img/teams/logos/MIL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78184,"Don Smith","PHL",54,10,2.4,5.9,0.408,NA,NA,NA,0.4,0.4,1,0.3,0.3,0.6,0.9,0.37,0.06,NA,5.2,3.6,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78184","http://stats.nba.com/media/players/230x185/78184.png","http://stats.nba.com/media/img/teams/logos/PHL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77627,"Eric Money","DET",66,13.5,2.2,4.8,0.451,NA,NA,NA,0.5,0.7,0.689,0.4,0.9,1.3,1.5,0.5,0.03,NA,4.8,5.4,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77627","http://stats.nba.com/media/players/230x185/77627.png","http://stats.nba.com/media/img/teams/logos/DET_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78168,"Talvin Skinner","SEA",73,21.6,1.9,4.8,0.409,NA,NA,NA,0.9,1.3,0.649,1.8,2.9,4.7,1.2,0.67,0.23,NA,4.8,8.3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78168","http://stats.nba.com/media/players/230x185/78168.png","http://stats.nba.com/media/img/teams/logos/SEA_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78546,"Earl Williams","PHX",79,13.2,2.1,5,0.414,NA,NA,NA,0.6,1.3,0.437,2,3.8,5.8,1.2,0.35,0.41,NA,4.7,8.8,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78546","http://stats.nba.com/media/players/230x185/78546.png","http://stats.nba.com/media/img/teams/logos/PHX_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77111,"Wardell Jackson","SEA",56,16.8,1.7,4.3,0.397,NA,NA,NA,0.9,1.3,0.718,0.9,1.4,2.4,0.5,0.46,0.09,NA,4.3,4.8,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77111","http://stats.nba.com/media/players/230x185/77111.png","http://stats.nba.com/media/img/teams/logos/SEA_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77424,"Phil Lumpkin","POR",48,16.5,1.8,4,0.453,NA,NA,NA,0.6,0.8,0.769,0.2,1,1.2,3.7,0.42,0.06,NA,4.2,7.3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77424","http://stats.nba.com/media/players/230x185/77424.png","http://stats.nba.com/media/img/teams/logos/POR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78436,"Foots Walker","CLE",72,14.9,1.5,3.8,0.404,NA,NA,NA,1.1,1.6,0.684,0.7,1.4,2,2.7,1.11,0.1,NA,4.2,7.3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78436","http://stats.nba.com/media/players/230x185/78436.png","http://stats.nba.com/media/img/teams/logos/CLE_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76055,"Jim Ard","BOS",59,12.2,1.5,4.5,0.335,NA,NA,NA,0.8,1.1,0.738,1,2.4,3.4,0.7,0.22,0.54,NA,3.8,5.4,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76055","http://stats.nba.com/media/players/230x185/76055.png","http://stats.nba.com/media/img/teams/logos/BOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77168,"Mickey Johnson","CHI",38,7.7,1.4,3.1,0.449,NA,NA,NA,1,1.5,0.638,0.8,1.6,2.5,0.5,0.26,0.29,NA,3.8,5.1,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77168","http://stats.nba.com/media/players/230x185/77168.png","http://stats.nba.com/media/img/teams/logos/CHI_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76509,"Jesse Dark","NYK",47,8.5,1.6,3.3,0.471,NA,NA,NA,0.5,0.9,0.55,0.3,0.5,0.8,0.6,0.06,0.02,NA,3.6,3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76509","http://stats.nba.com/media/players/230x185/76509.png","http://stats.nba.com/media/img/teams/logos/NYK_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77388,"Bill Ligon","DET",38,7.2,1.4,3.8,0.385,NA,NA,NA,0.4,0.7,0.64,0.4,0.3,0.7,0.7,0.21,0.24,NA,3.3,2.6,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77388","http://stats.nba.com/media/players/230x185/77388.png","http://stats.nba.com/media/img/teams/logos/DET_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
78237,"Kevin Stacom","BOS",61,7.3,1.2,2.6,0.453,NA,NA,NA,0.5,0.5,0.879,0.5,0.4,0.9,0.8,0.18,0.05,NA,2.8,3.3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78237","http://stats.nba.com/media/players/230x185/78237.png","http://stats.nba.com/media/img/teams/logos/BOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76036,"Daniel Anderson","POR",43,10.5,1.1,2.4,0.448,NA,NA,NA,0.6,0.7,0.867,0.2,0.5,0.7,1.9,0.37,0.02,NA,2.8,4.3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76036","http://stats.nba.com/media/players/230x185/76036.png","http://stats.nba.com/media/img/teams/logos/POR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77525,"Glenn McDonald","BOS",62,6.4,1.1,2.9,0.385,NA,NA,NA,0.5,0.6,0.757,0.3,0.8,1.1,0.4,0.13,0.08,NA,2.7,2.5,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77525","http://stats.nba.com/media/players/230x185/77525.png","http://stats.nba.com/media/img/teams/logos/BOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76365,"Harvey Catchings","PHL",37,14.3,1.1,2,0.554,NA,NA,NA,0.4,0.7,0.64,1.3,2.8,4.1,0.6,0.27,1.62,NA,2.6,8.1,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76365","http://stats.nba.com/media/players/230x185/76365.png","http://stats.nba.com/media/img/teams/logos/PHL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76083,"Gus Bailey","HOU",47,9.5,1.1,2.7,0.405,NA,NA,NA,0.4,0.9,0.488,0.5,1.3,1.7,1.3,0.36,0.34,NA,2.6,4.3,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76083","http://stats.nba.com/media/players/230x185/76083.png","http://stats.nba.com/media/img/teams/logos/HOU_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76146,"Leon Benbow","CHI",39,6.5,0.9,2.4,0.372,NA,NA,NA,0.4,0.5,0.833,0.4,0.6,1,0.6,0.28,0.15,NA,2.2,2.6,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76146","http://stats.nba.com/media/players/230x185/76146.png","http://stats.nba.com/media/img/teams/logos/CHI_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
76623,"Dennis DuVal","WAS",37,3.7,0.6,1.8,0.369,NA,NA,NA,0.3,0.5,0.667,0.2,0.4,0.6,0.4,0.43,0.05,NA,1.6,1.8,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76623","http://stats.nba.com/media/players/230x185/76623.png","http://stats.nba.com/media/img/teams/logos/WAS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77302,"Len Kosmalski","KCK",67,6.2,0.5,1.2,0.398,NA,NA,NA,0.4,0.4,0.828,0.5,1.3,1.8,0.6,0.09,0.09,NA,1.3,3.1,1975,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77302","http://stats.nba.com/media/players/230x185/77302.png","http://stats.nba.com/media/img/teams/logos/KCK_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1974-75&SeasonType=Regular+Season&StatCategory=PTS"
77532,"George McGinnis","PHL",77,38.3,8.4,20.2,0.417,NA,NA,NA,6.2,8.3,0.74,3.4,9.2,12.6,4.7,2.57,0.53,NA,23,29.4,1976,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77532","http://stats.nba.com/media/players/230x185/77532.png","http://stats.nba.com/media/img/teams/logos/PHL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1975-76&SeasonType=Regular+Season&StatCategory=PTS"
76011,"Alvan Adams","PHX",80,33.2,7.9,16.8,0.469,NA,NA,NA,3.3,4.4,0.735,2.7,6.4,9.1,5.6,1.51,1.45,0,19,26.6,1976,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76011","http://stats.nba.com/media/players/230x185/76011.png","http://stats.nba.com/media/img/teams/logos/PHX_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1975-76&SeasonType=Regular+Season&StatCategory=PTS"
78103,"Bruce Seals","SEA",81,30.1,4.8,11,0.436,NA,NA,NA,2.2,3.3,0.678,1.9,4.3,6.3,1.5,0.79,0.54,NA,11.8,13.6,1976,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78103","http://stats.nba.com/media/players/230x185/78103.png","http://stats.nba.com/media/img/teams/logos/SEA_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1975-76&SeasonType=Regular+Season&StatCategory=PTS"
78549,"Gus Williams","GOS",77,22.4,4.7,11.1,0.428,NA,NA,NA,2.2,3,0.742,0.8,1.3,2.1,3.1,1.82,0.34,NA,11.7,11.9,1976,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78549","http://stats.nba.com/media/players/230x185/78549.png","http://stats.nba.com/media/img/teams/logos/GOS_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1975-76&SeasonType=Regular+Season&StatCategory=PTS"
77043,"Lionel Hollins","POR",74,25.6,4.2,10,0.421,NA,NA,NA,2.4,3.3,0.721,0.5,1.8,2.4,4.1,1.77,0.38,NA,10.8,12.8,1976,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77043","http://stats.nba.com/media/players/230x185/77043.png","http://stats.nba.com/media/img/teams/logos/POR_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1975-76&SeasonType=Regular+Season&StatCategory=PTS"
76754,"Donnie Freeman","LAL",64,23.1,4.1,9.5,0.434,NA,NA,NA,2.5,3.1,0.819,1.1,1.7,2.8,2.7,0.89,0.17,NA,10.8,11.4,1976,"Per Game","Regular Season","Rookies","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76754","http://stats.nba.com/media/players/230x185/76754.png","http://stats.nba.com/media/img/teams/logos/LAL_logo.svg","http://stats.nba.com/stats/leagueleaders?LeagueID=00&PerMode=PerGame&Scope=Rookies&Season=1975-76&SeasonType=Regular+Season&StatCategory=PTS"
